"Date","BAC","C","JPM","WFC","GS","MS","AXP","COF","USB","FITB","XOM","CVX","COP","EOG","OXY","SLB","HAL","BKR","MRO","XEC"
2019-01-28,29.6299991607666,63.8499984741211,103.879997253418,49.8199996948242,199.720001220703,42.6500015258789,100.379997253418,79.4800033569336,51.2700004577637,27.6800003051758,71.2399978637695,112.169998168945,65.3499984741211,98.0999984741211,66.0800018310547,44.2400016784668,31.2299995422363,22.9799995422363,15.8299999237061,74.7099990844727
2019-01-29,29.3899993896484,63.2099990844727,104.169998168945,49.8499984741211,200.5,42.4900016784668,100.959999084473,79.5599975585938,51.0499992370605,27.4300003051758,71.5100021362305,111.830001831055,65.3000030517578,98.870002746582,66.4800033569336,44,30.8500003814697,23.1599998474121,15.9099998474121,75.0299987792969
2019-01-30,29.0699996948242,64.2200012207031,104.410003662109,50.0900001525879,202.479995727539,42.7900009155273,102.669998168945,80.879997253418,51.0400009155273,27.0400009155273,72.2900009155273,113.01000213623,65.6900024414062,99.4499969482422,66.9700012207031,45,31.5699996948242,23.9400005340576,16.0200004577637,76.370002746582
2019-01-31,28.4699993133545,64.4599990844727,103.5,48.9099998474121,198.009994506836,42.2999992370605,102.699996948242,80.5899963378906,51.1599998474121,26.8199996948242,73.2799987792969,114.650001525879,67.6900024414062,99.1999969482422,66.7799987792969,44.2099990844727,31.3600006103516,23.5699996948242,15.789999961853,75.3399963378906
2019-02-01,28.3799991607666,63.6699981689453,103.879997253418,48.9099998474121,196.539993286133,41.8199996948242,103.059997558594,80.879997253418,51.2900009155273,26.8700008392334,75.9199981689453,118.370002746582,68.6800003051758,98.8499984741211,68.0400009155273,44.560001373291,32.1199989318848,24.3500003814697,16,76.1699981689453
2019-02-04,28.8799991607666,64.0599975585938,104.25,49.060001373291,197.720001220703,42.4599990844727,103.419998168945,81.3899993896484,51.5699996948242,27.1399993896484,74.8199996948242,119.73999786377,69.9300003051758,99.379997253418,67.7399978637695,44.5999984741211,32.25,24.5799999237061,16.1499996185303,76.2799987792969
2019-02-05,28.7800006866455,63.810001373291,103.790000915527,49.2700004577637,198.009994506836,42.4500007629395,103.900001525879,80.8600006103516,51.4799995422363,26.8899993896484,75.5899963378906,119.480003356934,69.2600021362305,98.3499984741211,67.3000030517578,45.1399993896484,32.2999992370605,25.0300006866455,15.9399995803833,75.6399993896484
2019-02-06,28.7299995422363,63.8899993896484,103.73999786377,49.2200012207031,196.619995117188,42.3800010681152,104.959999084473,80.1399993896484,51.439998626709,26.7199993133545,75.2600021362305,118.879997253418,69.1100006103516,96.1800003051758,66.629997253418,45.0699996948242,32.0299987792969,24.8799991607666,15.9099998474121,74.7699966430664
2019-02-07,28.2399997711182,62.810001373291,102.379997253418,48.0800018310547,193.070007324219,41.4799995422363,104.389999389648,79.0299987792969,50.9500007629395,26.7800006866455,74.6800003051758,118.230003356934,67.4800033569336,92.9899978637695,64.9199981689453,43.4599990844727,30.5,24.3899993896484,15.2700004577637,71.5599975585938
2019-02-08,28.2900009155273,62.0099983215332,101.360000610352,47.6500015258789,191.669998168945,40.810001373291,104.519996643066,77.8300018310547,50.5800018310547,26.4300003051758,73.9800033569336,117.580001831055,66.2600021362305,92.5,64.9599990844727,42.7799987792969,29.7000007629395,24.6100006103516,15.1300001144409,70.620002746582
2019-02-11,28.4099998474121,61.6100006103516,100.879997253418,47.6500015258789,191.330001831055,40.2099990844727,105.410003662109,78.0400009155273,50.5499992370605,26.6100006103516,74.0999984741211,116.949996948242,66.7399978637695,94.2099990844727,64.8399963378906,43.689998626709,30.2000007629395,24.8199996948242,15.2700004577637,72.2699966430664
2019-02-12,28.6900005340576,62.6699981689453,102.599998474121,49.0499992370605,194.490005493164,41.1500015258789,107,79.7900009155273,51.2099990844727,27.0699996948242,75.4000015258789,118.720001220703,67.4499969482422,95.629997253418,65.75,44.060001373291,30.8400001525879,24.7399997711182,15.4499998092651,72.9000015258789
2019-02-13,28.7000007629395,63.0400009155273,103.089996337891,49.0200004577637,194.690002441406,41.189998626709,107.559997558594,79.9899978637695,50.9099998474121,26.7700004577637,76.25,119.569999694824,67.7799987792969,96.75,65.8499984741211,44.4199981689453,31.3999996185303,25.1299991607666,15.5500001907349,74.3099975585938
2019-02-14,28.3899993896484,62.4199981689453,102.419998168945,48.5200004577637,192.529998779297,40.7200012207031,106.620002746582,79.6100006103516,50.4599990844727,26.5200004577637,76.2699966430664,118.160003662109,69.0999984741211,96.9599990844727,66.5699996948242,44.1399993896484,31.6000003814697,25.6399993896484,16.9099998474121,74.870002746582
2019-02-15,29.1100006103516,64.2699966430664,105.550003051758,49.2200012207031,198.5,41.9900016784668,107.379997253418,81.5699996948242,51.310001373291,27.1700000762939,77.7099990844727,119.349998474121,70.1800003051758,100.25,67.1900024414062,44.9500007629395,31.8500003814697,25.8299999237061,17.0799999237061,75.9899978637695
2019-02-19,29.1299991607666,64.379997253418,105.180000305176,49.3800010681152,198.669998168945,42.1599998474121,106.5,82.1999969482422,51.310001373291,27.5100002288818,78.2300033569336,119.309997558594,69.4899978637695,99.7099990844727,67.629997253418,45.5400009155273,31.7000007629395,26.0900001525879,17.0300006866455,75.0699996948242
2019-02-20,29.4099998474121,64.6399993896484,105.690002441406,49.810001373291,198.600006103516,42.4199981689453,106.779998779297,82.7200012207031,51.5999984741211,27.9300003051758,78.5299987792969,120.279998779297,70.6500015258789,98.7799987792969,68.25,45.9000015258789,32.2900009155273,26.5799999237061,17.0799999237061,76.4199981689453
2019-02-21,29.2900009155273,64.3199996948242,105.470001220703,49.560001373291,196.360000610352,41.9599990844727,106.610000610352,82.0699996948242,51.0499992370605,27.7399997711182,77.8199996948242,119.139999389648,70.2399978637695,95.3499984741211,66.5999984741211,44.7200012207031,31.3799991607666,26.2700004577637,16.6800003051758,73.3199996948242
